Ren	1595.3 	933.1 	1187.0 	694.3 
Arn	3450.0 	1104.0 	911.3 	291.6 
Bic	16926.0 	5598.6 	2228.7 	737.2 
Esn	28756.0 	7702.5 	1733.6 	464.3 
Lat	26199.7 	6122.3 	4966.0 	1160.4 
Col	141075.0 	16665.0 	5300.2 	626.1 
Clt	1782932.8 	156279.2 	19010.5 	1666.3 
Usc	18720984.8 	1428714.0 	203866.6 	15558.3 
Cog	35283600.0 	3528360.0 	301603.3 	30160.3 
